"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.117350e-01,3.353565e+05,2.419225e+00,5.339660e+02,-1.064990e+02,0.000000e+00,5.083582e+04,-1.755863e-01,2.488181e+02,1,1.155000e+00,1.155000e+00,2.000000e-01,0.000000e+00
7.116910e-01,3.353369e+05,2.419322e+00,5.339391e+02,-1.065089e+02,0.000000e+00,5.083031e+04,-1.756060e-01,2.488065e+02,1,1.158000e+00,1.158000e+00,2.000000e-01,0.000000e+00
7.116613e-01,3.353237e+05,2.419401e+00,5.339219e+02,-1.065167e+02,0.000000e+00,5.082625e+04,-1.756206e-01,2.487969e+02,1,1.161000e+00,1.161000e+00,2.000000e-01,0.000000e+00
7.116702e-01,3.353278e+05,2.419436e+00,5.339312e+02,-1.065200e+02,0.000000e+00,5.082594e+04,-1.756217e-01,2.487923e+02,1,1.164000e+00,1.164000e+00,2.000000e-01,0.000000e+00
7.116791e-01,3.353318e+05,2.419472e+00,5.339405e+02,-1.065232e+02,0.000000e+00,5.082563e+04,-1.756228e-01,2.487877e+02,1,1.167000e+00,1.167000e+00,2.000000e-01,0.000000e+00
7.116880e-01,3.353359e+05,2.419508e+00,5.339498e+02,-1.065264e+02,0.000000e+00,5.082532e+04,-1.756239e-01,2.487831e+02,1,1.170000e+00,1.170000e+00,2.000000e-01,0.000000e+00
7.117080e-01,3.353445e+05,2.419506e+00,5.339645e+02,-1.065269e+02,0.000000e+00,5.082665e+04,-1.756191e-01,2.487826e+02,1,1.173000e+00,1.173000e+00,2.000000e-01,0.000000e+00
7.117129e-01,3.353462e+05,2.419524e+00,5.339686e+02,-1.065306e+02,0.000000e+00,5.082644e+04,-1.756198e-01,2.487799e+02,1,1.176000e+00,1.176000e+00,2.000000e-01,0.000000e+00
7.116923e-01,3.353368e+05,2.419578e+00,5.339557e+02,-1.065393e+02,0.000000e+00,5.082362e+04,-1.756299e-01,2.487733e+02,1,1.179000e+00,1.179000e+00,2.000000e-01,0.000000e+00
7.116748e-01,3.353291e+05,2.419626e+00,5.339453e+02,-1.065467e+02,0.000000e+00,5.082119e+04,-1.756386e-01,2.487675e+02,1,1.182000e+00,1.182000e+00,2.000000e-01,0.000000e+00
7.116573e-01,3.353213e+05,2.419674e+00,5.339347e+02,-1.065540e+02,0.000000e+00,5.081876e+04,-1.756473e-01,2.487617e+02,1,1.185000e+00,1.185000e+00,2.000000e-01,0.000000e+00
7.116398e-01,3.353135e+05,2.419722e+00,5.339241e+02,-1.065614e+02,0.000000e+00,5.081632e+04,-1.756560e-01,2.487559e+02,1,1.188000e+00,1.188000e+00,2.000000e-01,0.000000e+00
7.116224e-01,3.353058e+05,2.419770e+00,5.339136e+02,-1.065688e+02,0.000000e+00,5.081389e+04,-1.756647e-01,2.487501e+02,1,1.191000e+00,1.191000e+00,2.000000e-01,0.000000e+00
7.116134e-01,3.353017e+05,2.419818e+00,5.339092e+02,-1.065770e+02,0.000000e+00,5.081202e+04,-1.756714e-01,2.487440e+02,1,1.194000e+00,1.194000e+00,2.000000e-01,0.000000e+00
7.116045e-01,3.352976e+05,2.419866e+00,5.339050e+02,-1.065852e+02,0.000000e+00,5.081015e+04,-1.756780e-01,2.487380e+02,1,1.197000e+00,1.197000e+00,2.000000e-01,0.000000e+00
7.115956e-01,3.352935e+05,2.419914e+00,5.339006e+02,-1.065934e+02,0.000000e+00,5.080827e+04,-1.756847e-01,2.487319e+02,1,1.200000e+00,1.200000e+00,2.000000e-01,0.000000e+00
7.115867e-01,3.352894e+05,2.419963e+00,5.338963e+02,-1.066016e+02,0.000000e+00,5.080640e+04,-1.756914e-01,2.487259e+02,1,1.203000e+00,1.203000e+00,2.000000e-01,0.000000e+00
7.115402e-01,3.352685e+05,2.420049e+00,5.338657e+02,-1.066148e+02,0.000000e+00,5.080097e+04,-1.757108e-01,2.487155e+02,1,1.206000e+00,1.206000e+00,2.000000e-01,0.000000e+00
7.114712e-01,3.352374e+05,2.420159e+00,5.338194e+02,-1.066310e+02,0.000000e+00,5.079339e+04,-1.757379e-01,2.487026e+02,1,1.209000e+00,1.209000e+00,2.000000e-01,0.000000e+00
7.114710e-01,3.352375e+05,2.420210e+00,5.338223e+02,-1.066383e+02,0.000000e+00,5.079209e+04,-1.757425e-01,2.486962e+02,1,1.212000e+00,1.212000e+00,2.000000e-01,0.000000e+00
7.114534e-01,3.352299e+05,2.420262e+00,5.338118e+02,-1.066478e+02,0.000000e+00,5.078956e+04,-1.757516e-01,2.486900e+02,1,1.215000e+00,1.215000e+00,2.000000e-01,0.000000e+00
7.114215e-01,3.352160e+05,2.420321e+00,5.337908e+02,-1.066590e+02,0.000000e+00,5.078591e+04,-1.757646e-01,2.486833e+02,1,1.218000e+00,1.218000e+00,2.000000e-01,0.000000e+00
7.113898e-01,3.352020e+05,2.420381e+00,5.337697e+02,-1.066703e+02,0.000000e+00,5.078227e+04,-1.757776e-01,2.486765e+02,1,1.221000e+00,1.221000e+00,2.000000e-01,0.000000e+00
7.113580e-01,3.351881e+05,2.420440e+00,5.337487e+02,-1.066816e+02,0.000000e+00,5.077862e+04,-1.757907e-01,2.486698e+02,1,1.224000e+00,1.224000e+00,2.000000e-01,0.000000e+00
7.113261e-01,3.351742e+05,2.420499e+00,5.337276e+02,-1.066929e+02,0.000000e+00,5.077497e+04,-1.758037e-01,2.486630e+02,1,1.227000e+00,1.227000e+00,2.000000e-01,0.000000e+00
7.113029e-01,3.351633e+05,2.420543e+00,5.337113e+02,-1.067028e+02,0.000000e+00,5.077218e+04,-1.758137e-01,2.486575e+02,1,1.230000e+00,1.230000e+00,2.000000e-01,0.000000e+00
7.112896e-01,3.351559e+05,2.420568e+00,5.337006e+02,-1.067110e+02,0.000000e+00,5.077039e+04,-1.758200e-01,2.486534e+02,1,1.233000e+00,1.233000e+00,2.000000e-01,0.000000e+00
7.113386e-01,3.351774e+05,2.420544e+00,5.337354e+02,-1.067115e+02,0.000000e+00,5.077427e+04,-1.758062e-01,2.486553e+02,1,1.236000e+00,1.236000e+00,2.000000e-01,0.000000e+00
7.113981e-01,3.352038e+05,2.420512e+00,5.337778e+02,-1.067107e+02,0.000000e+00,5.077910e+04,-1.757889e-01,2.486581e+02,1,1.239000e+00,1.239000e+00,2.000000e-01,0.000000e+00
7.114385e-01,3.352216e+05,2.420496e+00,5.338068e+02,-1.067113e+02,0.000000e+00,5.078222e+04,-1.757778e-01,2.486593e+02,1,1.242000e+00,1.242000e+00,2.000000e-01,0.000000e+00
7.114361e-01,3.352204e+05,2.420518e+00,5.338059e+02,-1.067152e+02,0.000000e+00,5.078147e+04,-1.757805e-01,2.486565e+02,1,1.245000e+00,1.245000e+00,2.000000e-01,0.000000e+00
7.114336e-01,3.352191e+05,2.420539e+00,5.338050e+02,-1.067191e+02,0.000000e+00,5.078073e+04,-1.757831e-01,2.486537e+02,1,1.248000e+00,1.248000e+00,2.000000e-01,0.000000e+00
7.114313e-01,3.352179e+05,2.420560e+00,5.338041e+02,-1.067230e+02,0.000000e+00,5.077998e+04,-1.757858e-01,2.486509e+02,1,1.251000e+00,1.251000e+00,2.000000e-01,0.000000e+00
7.114308e-01,3.352172e+05,2.420578e+00,5.338041e+02,-1.067268e+02,0.000000e+00,5.077941e+04,-1.757878e-01,2.486482e+02,1,1.254000e+00,1.254000e+00,2.000000e-01,0.000000e+00
7.114304e-01,3.352164e+05,2.420596e+00,5.338041e+02,-1.067306e+02,0.000000e+00,5.077882e+04,-1.757899e-01,2.486455e+02,1,1.257000e+00,1.257000e+00,2.000000e-01,0.000000e+00
7.114300e-01,3.352157e+05,2.420614e+00,5.338042e+02,-1.067343e+02,0.000000e+00,5.077825e+04,-1.757920e-01,2.486428e+02,1,1.260000e+00,1.260000e+00,2.000000e-01,0.000000e+00
7.114463e-01,3.352238e+05,2.420631e+00,5.338185e+02,-1.067358e+02,0.000000e+00,5.077903e+04,-1.757892e-01,2.486409e+02,1,1.263000e+00,1.263000e+00,2.000000e-01,0.000000e+00
7.114698e-01,3.352358e+05,2.420648e+00,5.338389e+02,-1.067364e+02,0.000000e+00,5.078041e+04,-1.757843e-01,2.486395e+02,1,1.266000e+00,1.266000e+00,2.000000e-01,0.000000e+00
7.115118e-01,3.352540e+05,2.420594e+00,5.338672e+02,-1.067286e+02,0.000000e+00,5.078456e+04,-1.757694e-01,2.486451e+02,1,1.269000e+00,1.269000e+00,2.000000e-01,0.000000e+00
7.115638e-01,3.352755e+05,2.420502e+00,5.338998e+02,-1.067163e+02,0.000000e+00,5.079023e+04,-1.757492e-01,2.486547e+02,1,1.272000e+00,1.272000e+00,2.000000e-01,0.000000e+00
7.116157e-01,3.352971e+05,2.420410e+00,5.339324e+02,-1.067039e+02,0.000000e+00,5.079589e+04,-1.757290e-01,2.486642e+02,1,1.275000e+00,1.275000e+00,2.000000e-01,0.000000e+00
7.116812e-01,3.353248e+05,2.420352e+00,5.339781e+02,-1.066932e+02,0.000000e+00,5.080161e+04,-1.757085e-01,2.486694e+02,1,1.278000e+00,1.278000e+00,2.000000e-01,0.000000e+00
7.117552e-01,3.353564e+05,2.420315e+00,5.340318e+02,-1.066833e+02,0.000000e+00,5.080736e+04,-1.756880e-01,2.486717e+02,1,1.281000e+00,1.281000e+00,2.000000e-01,0.000000e+00
7.118291e-01,3.353881e+05,2.420278e+00,5.340856e+02,-1.066735e+02,0.000000e+00,5.081312e+04,-1.756674e-01,2.486741e+02,1,1.284000e+00,1.284000e+00,2.000000e-01,0.000000e+00
7.119030e-01,3.354197e+05,2.420241e+00,5.341393e+02,-1.066637e+02,0.000000e+00,5.081887e+04,-1.756469e-01,2.486764e+02,1,1.287000e+00,1.287000e+00,2.000000e-01,0.000000e+00
7.119769e-01,3.354513e+05,2.420204e+00,5.341931e+02,-1.066538e+02,0.000000e+00,5.082463e+04,-1.756263e-01,2.486788e+02,1,1.290000e+00,1.290000e+00,2.000000e-01,0.000000e+00
7.120508e-01,3.354829e+05,2.420167e+00,5.342469e+02,-1.066440e+02,0.000000e+00,5.083038e+04,-1.756058e-01,2.486811e+02,1,1.293000e+00,1.293000e+00,2.000000e-01,0.000000e+00
7.119470e-01,3.354374e+05,2.420344e+00,5.341805e+02,-1.066592e+02,0.000000e+00,5.081899e+04,-1.756465e-01,2.486612e+02,1,1.296000e+00,1.296000e+00,2.000000e-01,0.000000e+00
7.109597e-01,3.350083e+05,2.421589e+00,5.335157e+02,-1.068025e+02,0.000000e+00,5.072227e+04,-1.759919e-01,2.485303e+02,1,1.299000e+00,1.299000e+00,2.000000e-01,0.000000e+00
7.100164e-01,3.345972e+05,2.422772e+00,5.328799e+02,-1.069380e+02,0.000000e+00,5.062978e+04,-1.763222e-01,2.484050e+02,1,1.302000e+00,1.302000e+00,2.000000e-01,0.000000e+00
7.090731e-01,3.341861e+05,2.423956e+00,5.322441e+02,-1.070736e+02,0.000000e+00,5.053729e+04,-1.766525e-01,2.482797e+02,1,1.305000e+00,1.305000e+00,2.000000e-01,0.000000e+00
7.081297e-01,3.337751e+05,2.425139e+00,5.316082e+02,-1.072091e+02,0.000000e+00,5.044480e+04,-1.769829e-01,2.481544e+02,1,1.308000e+00,1.308000e+00,2.000000e-01,0.000000e+00
7.071863e-01,3.333640e+05,2.426322e+00,5.309724e+02,-1.073446e+02,0.000000e+00,5.035230e+04,-1.773132e-01,2.480291e+02,1,1.311000e+00,1.311000e+00,2.000000e-01,0.000000e+00
7.062430e-01,3.329529e+05,2.427506e+00,5.303365e+02,-1.074801e+02,0.000000e+00,5.025981e+04,-1.776435e-01,2.479038e+02,1,1.314000e+00,1.314000e+00,2.000000e-01,0.000000e+00
7.052997e-01,3.325418e+05,2.428689e+00,5.297006e+02,-1.076156e+02,0.000000e+00,5.016732e+04,-1.779739e-01,2.477785e+02,1,1.317000e+00,1.317000e+00,2.000000e-01,0.000000e+00
7.043722e-01,3.321329e+05,2.429765e+00,5.290604e+02,-1.077560e+02,0.000000e+00,5.007836e+04,-1.782916e-01,2.476635e+02,1,1.320000e+00,1.320000e+00,2.000000e-01,0.000000e+00
7.034480e-01,3.317244e+05,2.430818e+00,5.284193e+02,-1.078972e+02,0.000000e+00,4.999009e+04,-1.786068e-01,2.475506e+02,1,1.323000e+00,1.323000e+00,2.000000e-01,0.000000e+00
7.025237e-01,3.313159e+05,2.431872e+00,5.277783e+02,-1.080385e+02,0.000000e+00,4.990183e+04,-1.789220e-01,2.474377e+02,1,1.326000e+00,1.326000e+00,2.000000e-01,0.000000e+00
7.016122e-01,3.309142e+05,2.432909e+00,5.271475e+02,-1.081756e+02,0.000000e+00,4.981495e+04,-1.792323e-01,2.473273e+02,1,1.329000e+00,1.329000e+00,2.000000e-01,0.000000e+00
7.007408e-01,3.305336e+05,2.433897e+00,5.265490e+02,-1.083002e+02,0.000000e+00,4.973237e+04,-1.795273e-01,2.472247e+02,1,1.332000e+00,1.332000e+00,2.000000e-01,0.000000e+00
6.998693e-01,3.301529e+05,2.434884e+00,5.259505e+02,-1.084248e+02,0.000000e+00,4.964980e+04,-1.798222e-01,2.471221e+02,1,1.335000e+00,1.335000e+00,2.000000e-01,0.000000e+00
6.989978e-01,3.297722e+05,2.435871e+00,5.253520e+02,-1.085494e+02,0.000000e+00,4.956722e+04,-1.801171e-01,2.470196e+02,1,1.338000e+00,1.338000e+00,2.000000e-01,0.000000e+00
6.978466e-01,3.292642e+05,2.437388e+00,5.245705e+02,-1.087166e+02,0.000000e+00,4.945280e+04,-1.805257e-01,2.468545e+02,1,1.341000e+00,1.341000e+00,2.000000e-01,0.000000e+00
6.962541e-01,3.285554e+05,2.439741e+00,5.235002e+02,-1.089511e+02,0.000000e+00,4.928816e+04,-1.811137e-01,2.465909e+02,1,1.344000e+00,1.344000e+00,2.000000e-01,0.000000e+00
6.946615e-01,3.278467e+05,2.442094e+00,5.224300e+02,-1.091856e+02,0.000000e+00,4.912351e+04,-1.817018e-01,2.463272e+02,1,1.347000e+00,1.347000e+00,2.000000e-01,0.000000e+00
6.930690e-01,3.271378e+05,2.444447e+00,5.213597e+02,-1.094201e+02,0.000000e+00,4.895886e+04,-1.822898e-01,2.460636e+02,1,1.350000e+00,1.350000e+00,2.000000e-01,0.000000e+00
6.914764e-01,3.264290e+05,2.446800e+00,5.202896e+02,-1.096546e+02,0.000000e+00,4.879421e+04,-1.828778e-01,2.458000e+02,1,1.353000e+00,1.353000e+00,2.000000e-01,0.000000e+00
6.898839e-01,3.257202e+05,2.449152e+00,5.192194e+02,-1.098890e+02,0.000000e+00,4.862957e+04,-1.834658e-01,2.455364e+02,1,1.356000e+00,1.356000e+00,2.000000e-01,0.000000e+00
6.882914e-01,3.250114e+05,2.451505e+00,5.181491e+02,-1.101235e+02,0.000000e+00,4.846492e+04,-1.840539e-01,2.452727e+02,1,1.359000e+00,1.359000e+00,2.000000e-01,0.000000e+00
6.868227e-01,3.243618e+05,2.453588e+00,5.171617e+02,-1.103376e+02,0.000000e+00,4.831521e+04,-1.845885e-01,2.450426e+02,1,1.362000e+00,1.362000e+00,2.000000e-01,0.000000e+00
6.855477e-01,3.238059e+05,2.455233e+00,5.163030e+02,-1.105231e+02,0.000000e+00,4.818955e+04,-1.850373e-01,2.448680e+02,1,1.365000e+00,1.365000e+00,2.000000e-01,0.000000e+00
6.841528e-01,3.231991e+05,2.457067e+00,5.153576e+02,-1.107453e+02,0.000000e+00,4.805252e+04,-1.855267e-01,2.446753e+02,1,1.368000e+00,1.368000e+00,2.000000e-01,0.000000e+00
6.858272e-01,3.239384e+05,2.454735e+00,5.164886e+02,-1.104802e+02,0.000000e+00,4.822220e+04,-1.849207e-01,2.449317e+02,1,1.371000e+00,1.371000e+00,2.000000e-01,0.000000e+00
6.883382e-01,3.250448e+05,2.451267e+00,5.181855e+02,-1.100822e+02,0.000000e+00,4.847548e+04,-1.840162e-01,2.453105e+02,1,1.374000e+00,1.374000e+00,2.000000e-01,0.000000e+00
6.908492e-01,3.261511e+05,2.447799e+00,5.198825e+02,-1.096842e+02,0.000000e+00,4.872877e+04,-1.831115e-01,2.456893e+02,1,1.377000e+00,1.377000e+00,2.000000e-01,0.000000e+00
6.933603e-01,3.272575e+05,2.444331e+00,5.215795e+02,-1.092862e+02,0.000000e+00,4.898206e+04,-1.822069e-01,2.460681e+02,1,1.380000e+00,1.380000e+00,2.000000e-01,0.000000e+00
6.958714e-01,3.283639e+05,2.440864e+00,5.232765e+02,-1.088882e+02,0.000000e+00,4.923535e+04,-1.813023e-01,2.464469e+02,1,1.383000e+00,1.383000e+00,2.000000e-01,0.000000e+00
6.983825e-01,3.294702e+05,2.437396e+00,5.249735e+02,-1.084902e+02,0.000000e+00,4.948864e+04,-1.803977e-01,2.468258e+02,1,1.386000e+00,1.386000e+00,2.000000e-01,0.000000e+00
6.996596e-01,3.300419e+05,2.435838e+00,5.258780e+02,-1.082213e+02,0.000000e+00,4.961298e+04,-1.799536e-01,2.469981e+02,1,1.389000e+00,1.389000e+00,2.000000e-01,0.000000e+00
7.002074e-01,3.302974e+05,2.435409e+00,5.263139e+02,-1.080288e+02,0.000000e+00,4.966109e+04,-1.797818e-01,2.470485e+02,1,1.392000e+00,1.392000e+00,2.000000e-01,0.000000e+00
7.007550e-01,3.305529e+05,2.434981e+00,5.267499e+02,-1.078362e+02,0.000000e+00,4.970920e+04,-1.796100e-01,2.470988e+02,1,1.395000e+00,1.395000e+00,2.000000e-01,0.000000e+00
7.013027e-01,3.308084e+05,2.434552e+00,5.271859e+02,-1.076436e+02,0.000000e+00,4.975731e+04,-1.794382e-01,2.471492e+02,1,1.398000e+00,1.398000e+00,2.000000e-01,0.000000e+00
7.018504e-01,3.310640e+05,2.434123e+00,5.276218e+02,-1.074510e+02,0.000000e+00,4.980542e+04,-1.792664e-01,2.471996e+02,1,1.401000e+00,1.401000e+00,2.000000e-01,0.000000e+00
7.023981e-01,3.313195e+05,2.433695e+00,5.280577e+02,-1.072584e+02,0.000000e+00,4.985353e+04,-1.790945e-01,2.472499e+02,1,1.404000e+00,1.404000e+00,2.000000e-01,0.000000e+00
7.071647e-01,3.333972e+05,2.427905e+00,5.311200e+02,-1.062396e+02,0.000000e+00,5.036225e+04,-1.772777e-01,2.479241e+02,1,1.407000e+00,1.407000e+00,2.000000e-01,0.000000e+00
7.165740e-01,3.374706e+05,2.416207e+00,5.369824e+02,-1.043745e+02,0.000000e+00,5.138896e+04,-1.736108e-01,2.492910e+02,1,1.410000e+00,1.410000e+00,2.000000e-01,0.000000e+00
7.240963e-01,3.407253e+05,2.406414e+00,5.417601e+02,-1.030168e+02,0.000000e+00,5.219033e+04,-1.707488e-01,2.503981e+02,1,1.413000e+00,1.413000e+00,2.000000e-01,0.000000e+00
7.316186e-01,3.439800e+05,2.396621e+00,5.465377e+02,-1.016591e+02,0.000000e+00,5.299169e+04,-1.678868e-01,2.515053e+02,1,1.416000e+00,1.416000e+00,2.000000e-01,0.000000e+00
7.391409e-01,3.472348e+05,2.386828e+00,5.513152e+02,-1.003014e+02,0.000000e+00,5.379305e+04,-1.650248e-01,2.526124e+02,1,1.419000e+00,1.419000e+00,2.000000e-01,0.000000e+00
7.466633e-01,3.504895e+05,2.377035e+00,5.560929e+02,-9.894369e+01,0.000000e+00,5.459441e+04,-1.621628e-01,2.537196e+02,1,1.422000e+00,1.422000e+00,2.000000e-01,0.000000e+00
7.541853e-01,3.537441e+05,2.367243e+00,5.608703e+02,-9.758603e+01,0.000000e+00,5.539574e+04,-1.593009e-01,2.548267e+02,1,1.425000e+00,1.425000e+00,2.000000e-01,0.000000e+00
7.617077e-01,3.569988e+05,2.357450e+00,5.656479e+02,-9.622832e+01,0.000000e+00,5.619710e+04,-1.564389e-01,2.559338e+02,1,1.428000e+00,1.428000e+00,2.000000e-01,0.000000e+00
7.675370e-01,3.595690e+05,2.349587e+00,5.696288e+02,-9.534290e+01,0.000000e+00,5.677543e+04,-1.543735e-01,2.567887e+02,1,1.431000e+00,1.431000e+00,2.000000e-01,0.000000e+00
7.731909e-01,3.620682e+05,2.341924e+00,5.735272e+02,-9.450642e+01,0.000000e+00,5.733066e+04,-1.523905e-01,2.576173e+02,1,1.434000e+00,1.434000e+00,2.000000e-01,0.000000e+00
7.788447e-01,3.645674e+05,2.334261e+00,5.774257e+02,-9.366994e+01,0.000000e+00,5.788588e+04,-1.504076e-01,2.584460e+02,1,1.437000e+00,1.437000e+00,2.000000e-01,0.000000e+00
7.844986e-01,3.670666e+05,2.326598e+00,5.813240e+02,-9.283347e+01,0.000000e+00,5.844110e+04,-1.484247e-01,2.592747e+02,1,1.440000e+00,1.440000e+00,2.000000e-01,0.000000e+00
7.916916e-01,3.702231e+05,2.317158e+00,5.861037e+02,-9.164534e+01,0.000000e+00,5.917721e+04,-1.457957e-01,2.603269e+02,1,1.443000e+00,1.443000e+00,2.000000e-01,0.000000e+00
8.011574e-01,3.743357e+05,2.306261e+00,5.920330e+02,-8.975356e+01,0.000000e+00,6.019939e+04,-1.421450e-01,2.616111e+02,1,1.446000e+00,1.446000e+00,2.000000e-01,0.000000e+00
8.152390e-01,3.803969e+05,2.291210e+00,6.004456e+02,-8.661479e+01,0.000000e+00,6.178053e+04,-1.364981e-01,2.634565e+02,1,1.449000e+00,1.449000e+00,2.000000e-01,0.000000e+00
8.293205e-01,3.864581e+05,2.276160e+00,6.088582e+02,-8.347602e+01,0.000000e+00,6.336167e+04,-1.308512e-01,2.653020e+02,1,1.452000e+00,1.452000e+00,2.000000e-01,0.000000e+00
8.434021e-01,3.925194e+05,2.261110e+00,6.172708e+02,-8.033725e+01,0.000000e+00,6.494280e+04,-1.252043e-01,2.671474e+02,1,1.455000e+00,1.455000e+00,2.000000e-01,0.000000e+00
8.574831e-01,3.985804e+05,2.246060e+00,6.256830e+02,-7.719860e+01,0.000000e+00,6.652388e+04,-1.195576e-01,2.689928e+02,1,1.458000e+00,1.458000e+00,2.000000e-01,0.000000e+00
8.715795e-01,4.046481e+05,2.231007e+00,6.341047e+02,-7.405820e+01,0.000000e+00,6.810652e+04,-1.139053e-01,2.708387e+02,1,1.461000e+00,1.461000e+00,2.000000e-01,0.000000e+00
8.861834e-01,4.109404e+05,2.215852e+00,6.428381e+02,-7.086205e+01,0.000000e+00,6.974045e+04,-1.080698e-01,2.726991e+02,1,1.464000e+00,1.464000e+00,2.000000e-01,0.000000e+00
9.007874e-01,4.172327e+05,2.200697e+00,6.515717e+02,-6.766588e+01,0.000000e+00,7.137440e+04,-1.022343e-01,2.745596e+02,1,1.467000e+00,1.467000e+00,2.000000e-01,0.000000e+00
9.153914e-01,4.235249e+05,2.185542e+00,6.603051e+02,-6.446971e+01,0.000000e+00,7.300834e+04,-9.639878e-02,2.764200e+02,1,1.470000e+00,1.470000e+00,2.000000e-01,0.000000e+00
9.299953e-01,4.298172e+05,2.170388e+00,6.690386e+02,-6.127355e+01,0.000000e+00,7.464228e+04,-9.056327e-02,2.782805e+02,1,1.473000e+00,1.473000e+00,2.000000e-01,0.000000e+00
9.457455e-01,4.365591e+05,2.153934e+00,6.782426e+02,-5.759664e+01,0.000000e+00,7.644058e+04,-8.414077e-02,2.803219e+02,1,1.476000e+00,1.476000e+00,2.000000e-01,0.000000e+00
9.615976e-01,4.433411e+05,2.137365e+00,6.874884e+02,-5.387710e+01,0.000000e+00,7.825348e+04,-7.766613e-02,2.823795e+02,1,1.479000e+00,1.479000e+00,2.000000e-01,0.000000e+00
9.756853e-01,4.493756e+05,2.122413e+00,6.957598e+02,-5.070924e+01,0.000000e+00,7.985355e+04,-7.195161e-02,2.842188e+02,1,1.482000e+00,1.482000e+00,2.000000e-01,0.000000e+00
9.891743e-01,4.551565e+05,2.108010e+00,7.037006e+02,-4.772859e+01,0.000000e+00,8.138139e+04,-6.649502e-02,2.859842e+02,1,1.485000e+00,1.485000e+00,2.000000e-01,0.000000e+00
1.002663e+00,4.609374e+05,2.093607e+00,7.116412e+02,-4.474794e+01,0.000000e+00,8.290923e+04,-6.103844e-02,2.877495e+02,1,1.488000e+00,1.488000e+00,2.000000e-01,0.000000e+00
1.015547e+00,4.664462e+05,2.080133e+00,7.191240e+02,-4.179247e+01,0.000000e+00,8.438189e+04,-5.577894e-02,2.894142e+02,1,1.491000e+00,1.491000e+00,2.000000e-01,0.000000e+00
1.025484e+00,4.706300e+05,2.071183e+00,7.243766e+02,-3.895973e+01,0.000000e+00,8.558580e+04,-5.147925e-02,2.905892e+02,1,1.494000e+00,1.494000e+00,2.000000e-01,0.000000e+00
1.035422e+00,4.748139e+05,2.062233e+00,7.296295e+02,-3.612687e+01,0.000000e+00,8.678977e+04,-4.717938e-02,2.917641e+02,1,1.497000e+00,1.497000e+00,2.000000e-01,0.000000e+00
1.045360e+00,4.789979e+05,2.053283e+00,7.348823e+02,-3.329401e+01,0.000000e+00,8.799373e+04,-4.287952e-02,2.929391e+02,1,1.500000e+00,1.500000e+00,2.000000e-01,0.000000e+00
1.051832e+00,4.817253e+05,2.047788e+00,7.382722e+02,-3.139784e+01,0.000000e+00,8.877962e+04,-4.007276e-02,2.936695e+02,1,1.503000e+00,1.503000e+00,2.000000e-01,0.000000e+00
1.058329e+00,4.844661e+05,2.042289e+00,7.416714e+02,-2.947516e+01,0.000000e+00,8.957026e+04,-3.724907e-02,2.944044e+02,1,1.506000e+00,1.506000e+00,2.000000e-01,0.000000e+00
1.067260e+00,4.882368e+05,2.034392e+00,7.463743e+02,-2.685795e+01,0.000000e+00,9.065818e+04,-3.336364e-02,2.954547e+02,1,1.509000e+00,1.509000e+00,2.000000e-01,0.000000e+00
1.076192e+00,4.920077e+05,2.026495e+00,7.510775e+02,-2.424064e+01,0.000000e+00,9.174615e+04,-2.947804e-02,2.965050e+02,1,1.512000e+00,1.512000e+00,2.000000e-01,0.000000e+00
1.085125e+00,4.957786e+05,2.018599e+00,7.557806e+02,-2.162333e+01,0.000000e+00,9.283412e+04,-2.559245e-02,2.975553e+02,1,1.515000e+00,1.515000e+00,2.000000e-01,0.000000e+00
1.094057e+00,4.995495e+05,2.010702e+00,7.604837e+02,-1.900602e+01,0.000000e+00,9.392208e+04,-2.170686e-02,2.986057e+02,1,1.518000e+00,1.518000e+00,2.000000e-01,0.000000e+00
1.102989e+00,5.033204e+05,2.002805e+00,7.651869e+02,-1.638871e+01,0.000000e+00,9.501005e+04,-1.782127e-02,2.996560e+02,1,1.521000e+00,1.521000e+00,2.000000e-01,0.000000e+00
1.111921e+00,5.070913e+05,1.994908e+00,7.698900e+02,-1.377141e+01,0.000000e+00,9.609802e+04,-1.393568e-02,3.007063e+02,1,1.524000e+00,1.524000e+00,2.000000e-01,0.000000e+00
1.116046e+00,5.088285e+05,1.991203e+00,7.720409e+02,-1.247435e+01,0.000000e+00,9.660380e+04,-1.212932e-02,3.011993e+02,1,1.527000e+00,1.527000e+00,2.000000e-01,0.000000e+00
1.116313e+00,5.089335e+05,1.990861e+00,7.721434e+02,-1.223688e+01,0.000000e+00,9.664233e+04,-1.199170e-02,3.012450e+02,1,1.530000e+00,1.530000e+00,2.000000e-01,0.000000e+00
1.116580e+00,5.090385e+05,1.990519e+00,7.722460e+02,-1.199941e+01,0.000000e+00,9.668086e+04,-1.185409e-02,3.012907e+02,1,1.533000e+00,1.533000e+00,2.000000e-01,0.000000e+00
1.118351e+00,5.097789e+05,1.988964e+00,7.731386e+02,-1.132337e+01,0.000000e+00,9.690144e+04,-1.106632e-02,3.014994e+02,1,1.536000e+00,1.536000e+00,2.000000e-01,0.000000e+00
